rank_brand,brand,num_products_x,total_ratings,brand_weighted_score,simple_mean_product_rating,num_products_y,min_price,max_price,avg_price,std_price
8807,Ckysee,3,1610.0,4.101152102075454,4.433333333333334,1.0,9.99,9.99,9.99,0.0
8808,Godstrong,7,53.0,4.101101200432265,4.571428571428571,6.0,9.99,9.99,9.99,0.0
8809,Bling Cartel,15,285.0,4.10107688759869,4.126666666666667,7.0,7.99,79.99,30.841428571428573,24.998556910730816
8810,OUR SUPER DEALS,1,1364.0,4.100932654991809,4.1,1.0,17.99,17.99,17.99,0.0
8811,Dicomeng,2,128.0,4.100871978678213,3.85,2.0,6.99,6.99,6.99,0.0
8812,Treechda,1,1533.0,4.100831811297876,4.1,1.0,19.99,19.99,19.99,0.0
8813,Kebei,3,116.0,4.100817499249972,3.8666666666666663,,,,,
8814,Coppervast,1,1663.0,4.100767939195854,4.1,1.0,18.99,18.99,18.99,0.0
8815,Lemegeton,24,578.0,4.100736024031454,4.204166666666667,9.0,15.98,18.98,17.031666666666666,1.18813706994172
8816,Hefanny,2,729.0,4.100631426956709,4.05,,,,,
8817,Jenny-BaBy,3,856.0,4.100587699669504,3.8,,,,,
8818,Jianxi,2,4511.0,4.100568855988847,4.1,1.0,12.8,12.8,12.800000000000002,0.0
8819,CZ by Kenneth Jay Lane,12,46.0,4.100509033699104,3.775,1.0,98.0,98.0,98.0,0.0
8820,VEKNO,4,76.0,4.10049418924053,4.199999999999999,,,,,
8821,John Wind Maximal Art,7,39.0,4.100425937701158,3.585714285714286,,,,,
8822,RISAR,3,58.0,4.100343670268394,3.633333333333333,,,,,
8823,PANYSILVER,7,97.0,4.100343114496272,3.985714285714286,,,,,
8824,FERIER,3,482.0,4.100277186502447,4.1000000000000005,2.0,11.99,12.99,12.823333333333332,0.4082482904638632
8825,Liberty Charms,2,81.0,4.1002255872306685,4.0,2.0,16.99,19.99,18.49,2.1213203435596424
8826,COZWEE,2,38.0,4.100175209974183,3.85,2.0,93.0,99.0,96.0,4.242640687119285
8827,Beya,8,388.0,4.100163698992341,3.4625,,,,,
8828,Evatage,2,929.0,4.100078965701479,4.05,1.0,8.99,8.99,8.99,0.0
8829,LUX ACCESSORIES,439,21018.0,4.100024969339281,3.925056947608201,50.0,7.85,15.99,11.429764705882352,2.157667378306064
8830,Vestopazzo,8,365.0,4.099971926909869,4.1375,2.0,32.0,34.9,33.45,2.050609665440984
8831,SHIVANSH CREATIONS,5,1339.0,4.0999427725087205,4.06,,,,,
8832,ZAG STORE,3,38.0,4.099899694808659,3.8,2.0,39.0,69.0,54.0,21.213203435596427
8833,Tai,32,82.0,4.099864234292393,3.634375,1.0,8.52,8.52,8.52,0.0
8834,Park & Luxe,7,80.0,4.099666233578413,4.242857142857143,1.0,29.0,29.0,29.0,0.0
8835,Ziva Jewelry,20,44.0,4.099661893106879,3.625,,,,,
8836,FINEROCK,25,111.0,4.099606650914477,4.248,22.0,299.99,3149.99,1149.645172413793,756.4885173267937
8837,TwoBirch,5,63.0,4.099600650028622,3.62,4.0,12.98,239.0,167.18,69.36267295887609
8838,Powell Furniture,31,3252.0,4.099516044215605,3.6806451612903226,16.0,116.4,351.22,211.9375,61.85296581409822
8839,White Birch,8,2543.0,4.099421062362896,3.6125,5.0,10.9,29.9,26.605263157894736,4.920373805663347
8840,HQCROW,7,6187.0,4.099367566325032,4.028571428571428,,,,,
8841,Ben Junot USA - Original,9,92.0,4.099204194791349,3.955555555555556,5.0,9.9,19.9,13.066666666666668,4.119061381755152
8842,AIRZSNRY,5,109.0,4.099201258925611,3.74,5.0,11.89,34.89,19.89,8.860022573334675
8843,Beccalame,3,520.0,4.099130768662175,4.066666666666666,3.0,12.99,17.99,16.589999999999996,2.1908902300206634
8844,None brand,2,54.0,4.0991249308523,4.05,,,,,
8845,Seungrise,10,460.0,4.09894896129712,4.069999999999999,,,,,
8846,BESHEEK,5,107.0,4.098924939988027,4.0,4.0,11.99,14.99,13.36,1.3811589336495635
8847,Homergy,2,189.0,4.098892306008838,4.0,1.0,9.85,9.85,9.85,0.0
8848,The Oil Collection,5,118.0,4.098889011028491,4.08,,,,,
8849,Blacklist,5,32.0,4.098877621867477,3.6,,,,,
8850,OYEFLY,4,10375.0,4.098850879932094,3.925,1.0,4.99,4.99,4.99,0.0
8851,DHQH,23,392.0,4.098824583407721,3.847826086956522,7.0,4.99,29.99,17.879545454545454,7.816661982294907
8852,Fran & Co.,3,183.0,4.098792181009856,4.0,2.0,34.99,34.99,34.99,0.0
8853,Redson,10,372.0,4.098755537378429,4.04,3.0,18.99,49.99,34.986666666666665,15.52385368822231
8854,Live Allure,9,374.0,4.098744971825133,4.155555555555555,1.0,11.99,11.99,11.99,0.0
8855,UTTMO,4,48.0,4.09861138652035,3.95,4.0,5.99,9.99,8.74,1.892969448600091
8856,Elefan Cornelia,3,39.0,4.098525036075994,4.266666666666667,1.0,8.5,8.5,8.5,0.0
8857,malahill,24,113.0,4.098428914813692,3.9791666666666665,,,,,
8858,Happiness Boutique,5,79.0,4.098381716040059,4.36,,,,,
8859,HoFire,6,2070.0,4.098307795494275,3.6166666666666663,1.0,10.99,10.99,10.99,0.0
8860,SA SILVERAGE,5,209.0,4.098274393147201,4.1,4.0,9.99,24.99,14.190000000000001,5.921711464320654
8861,LHUKSGF,3,43.0,4.098264246216527,4.233333333333333,1.0,25.99,25.99,25.99,0.0
8862,IVYRISE,8,2366.0,4.098020117939289,3.7625,6.0,1.49,13.99,6.508333333333333,5.918278184292005
8863,FOY-MALL,45,219.0,4.097977793705998,4.053333333333334,6.0,8.99,15.0,12.427777777777777,2.562361107346981
8864,TQKSEJ,2,910.0,4.097614656875903,3.9,1.0,13.79,13.79,13.79,0.0
8865,Nylry,8,221.0,4.097603148904523,4.1125,2.0,7.29,7.29,7.29,0.0
8866,IS4A,8,616.0,4.097318258190523,4.425,5.0,4.99,12.99,7.8950000000000005,3.2125201500201856
8867,Simplily Co.,3,135.0,4.097181996730655,3.8,1.0,16.95,16.95,16.95,0.0
8868,Skechers,2,357.0,4.097141085330846,4.0,,,,,
8869,One Moment In Time,3,30.0,4.097113193051809,4.333333333333333,3.0,8.99,19.99,12.656666666666666,6.350852961085882
8870,Portonss,4,139.0,4.096984001417555,3.125,4.0,13.99,21.99,16.656666666666666,4.131182235954577
8871,Ashleymade,16,1030.0,4.096952130057682,4.0,15.0,10.99,39.99,20.414242424242424,4.841424784027317
8872,Double Accent,24,81.0,4.096896640609391,3.8958333333333335,14.0,24.99,778.99,152.99,236.58327721718527
8873,A-ZONE,2,158.0,4.09688633054396,3.9,,,,,
8874,CandyBrowser,51,212.0,4.096829422564861,4.358823529411765,,,,,
8875,Bauma,2,668.0,4.096705830582565,3.75,2.0,12.99,17.99,17.573333333333334,1.4433756729740637
8876,BlingKicks,13,38.0,4.096624462855694,3.507692307692308,,,,,
8877,COOLLA,67,4147.0,4.096507520493227,3.6746268656716414,38.0,3.49,28.99,10.896756756756757,3.631340787178332
8878,PTN Handmade Jewelry,22,194.0,4.096421565861746,4.390909090909091,12.0,5.99,10.0,7.580000000000001,1.2934660975280896
8879,Gyand,2,42.0,4.096397638037487,4.05,1.0,5.95,5.95,5.95,0.0
8880,City Pierce,13,184.0,4.09639000540299,4.107692307692307,,,,,
8881,LAOYOU,6,570.0,4.096367777546181,4.033333333333333,1.0,11.97,11.97,11.97,0.0
8882,Fanda,3,37.0,4.096291252044649,4.033333333333333,,,,,
8883,Reflections Of Passion,3,84.0,4.09608982095787,3.8666666666666663,2.0,3.0,10.99,8.326666666666666,4.61302865082511
8884,Audofihy,9,137.0,4.09596617042515,3.411111111111111,8.0,3.99,8.99,6.615,1.4078859531733587
8885,Aioweika,12,41.0,4.095957874676502,3.308333333333333,,,,,
8886,Tropicari,17,47.0,4.09594308496463,3.4705882352941178,,,,,
8887,CORDAYS,9,77.0,4.095940876985701,3.933333333333333,,,,,
8888,Asian Home,9,379.0,4.095819840591652,4.366666666666666,4.0,8.99,36.99,24.09,11.726323663734798
8889,FLDC,15,935.0,4.095783771559826,4.026666666666666,10.0,4.97,15.9,5.9409375,2.7218629286610585
8890,Salircon,7,471.0,4.095721704124611,3.7142857142857135,2.0,7.99,10.98,10.382000000000001,1.337168650544875
8891,EONPOW,7,4734.0,4.095659550349113,3.871428571428571,1.0,11.99,11.99,11.99,0.0
8892,OSTAN,29,7322.0,4.095651255501042,4.082758620689655,3.0,9.99,9.99,9.99,0.0
8893,Nakido,5,1705.0,4.095604973767791,3.68,1.0,16.99,16.99,16.99,0.0
8894,MELE,2,30.0,4.095558245746247,4.0,,,,,
8895,VIVIAN & VINCENT,4,60.0,4.095558245746247,4.0,,,,,
8896,Niyokki,6,177.0,4.0955321337101,4.3,,,,,
8897,Misola,2,31.0,4.095455009445415,4.1,,,,,
8898,MENDINO,37,188.0,4.095372986576906,3.945945945945946,1.0,29.99,29.99,29.99,0.0
8899,BLACKSMITH,7,204.0,4.095353291030349,4.114285714285715,,,,,
8900,ELONSEY,3,55.0,4.0952884565531935,4.033333333333333,,,,,
8901,Mukum,2,93.0,4.095244494305986,3.95,1.0,10.99,10.99,10.99,0.0
8902,BeiChong,12,102.0,4.095201893491809,3.6666666666666665,,,,,
8903,Zina Sterling Silver,17,43.0,4.095165360886239,3.6705882352941175,,,,,
8904,Shymuh,11,204.0,4.095140177678082,3.7545454545454544,7.0,4.99,13.99,8.323333333333332,3.1622776601683795
8905,DOXILA,4,48.0,4.094968010002699,3.975,,,,,
8906,Pugster,4,53.0,4.094904898021733,3.475,1.0,11.99,11.99,11.99,0.0
8907,Cate & Chloe,13,363.0,4.094901615238123,4.115384615384615,11.0,27.99,39.99,31.637058823529408,4.014678948412133
8908,HIPYGOTO,10,312.0,4.094895082269387,4.11,1.0,11.99,11.99,11.99,0.0
8909,Ben Sherman,12,91.0,4.094876764716505,3.825,,,,,
8910,MANU,6,68.0,4.094821387364701,4.1000000000000005,,,,,
8911,Felice Repu,5,39.0,4.094821059482771,4.24,,,,,
8912,Oxford Diamond Co,90,680.0,4.094778239406286,3.863333333333333,53.0,12.99,179.0,70.32987012987013,34.09484493730249
8913,Touchstone,66,12934.0,4.094770028779992,3.846969696969697,42.0,12.99,67.99,16.77378378378378,3.7202524378665465
8914,HACOOL,8,58.0,4.0947686249352175,3.6125,,,,,
8915,Requisite Goods,5,481.0,4.094731605786871,3.6599999999999993,,,,,
8916,Loophray,4,46.0,4.094392618425383,3.25,,,,,
8917,Joelle Jewelry Design,3,291.0,4.094375593664001,4.1000000000000005,3.0,17.99,29.99,25.99,6.196773353931867
8918,JAFVN,3,68.0,4.094301060066594,3.9,,,,,
8919,MOFEIJEWEL,2,37.0,4.094198195463582,3.35,2.0,19.99,35.99,27.990000000000002,11.313708498984765
8920,Kenneth Cole New York,98,204.0,4.093985560003625,3.703061224489796,,,,,
8921,Prayer Bracelets,11,73.0,4.093911356341922,3.690909090909091,11.0,10.99,14.99,13.444545454545455,1.5724907862137927
8922,Bimoha,6,45.0,4.093904194464272,3.9666666666666655,2.0,45.99,51.99,47.99,3.4641016151377544
8923,ChakraMid,5,99.0,4.093881433830329,4.42,3.0,17.99,24.99,20.323333333333334,4.041451884327381
8924,WSupikio,2,78.0,4.093693846410166,4.05,2.0,16.99,16.99,16.99,0.0
8925,Lechin,2,389.0,4.093691420081461,4.05,1.0,14.99,14.99,14.99,0.0
8926,ZIVEMOT,3,291.0,4.093568002903488,4.033333333333333,3.0,6.99,9.99,9.39,1.3416407864998738
8927,Gemaffair,12,56.0,4.09344774401679,3.975,,,,,
8928,Yuren,3,312.0,4.093443535767034,3.966666666666667,2.0,10.99,12.98,11.985,1.4071424945612292
8929,HAIAISO,46,2244.0,4.093410670351396,3.9869565217391303,9.0,9.99,23.99,12.042631578947368,3.1705885224903225
8930,Bria Lou,13,39.0,4.093376154097888,3.407692307692308,,,,,
8931,LOCOLO,3,117.0,4.09321267416512,3.9333333333333336,1.0,10.49,10.49,10.49,0.0
8932,ZHOU LIU FU,10,43.0,4.093026767755191,3.62,7.0,24.99,184.99,104.99000000000001,57.59050847723666
8933,Deco 79,13,142.0,4.092902389015837,4.030769230769231,3.0,36.09,75.17,61.36333333333334,21.918597887030394
8934,Fun Express,8,345.0,4.0926774420257415,3.75,5.0,6.99,19.99,12.27,5.3512802206574825
8935,Gemszoo,11,191.0,4.092652860383579,3.772727272727273,9.0,15.99,22.99,18.87235294117647,2.521962354526144
8936,OIDEA,48,2002.0,4.092588218712411,3.9375,42.0,7.99,35.99,16.121408450704223,6.377881487895635
8937,The StoreKing,6,133.0,4.092526219262706,4.016666666666667,,,,,
8938,BESTOYARD,6,232.0,4.09250369005776,3.95,5.0,9.26,18.96,12.943999999999999,4.620652551317834
8939,JerryHardice,2,297.0,4.092397799208093,3.95,,,,,
8940,Modpide,4,118.0,4.092230844066872,3.275,1.0,11.99,11.99,11.99,0.0
8941,LoEnMe Jewelry,12,158.0,4.0921493284989605,3.841666666666667,9.0,7.99,10.99,8.99,0.6123724356957945
8942,Beading Station,4,39.0,4.092115267977456,4.25,4.0,2.99,5.99,4.555,1.330501158711759
8943,Free Space,4,412.0,4.092089959041556,3.775,3.0,8.98,16.96,11.176,3.2622201029360354
8944,100Silver,42,156.0,4.092061593078176,4.166666666666667,,,,,
8945,Koral Jewelry,3,71.0,4.091891280412078,4.2,2.0,19.99,19.99,19.99,0.0
8946,ISTONE,7,45.0,4.091790128129269,4.0,,,,,
8947,GLOA,2,185.0,4.091749973751679,3.95,,,,,
8948,Abernook,15,41.0,4.0917242257404025,3.566666666666667,1.0,14.99,14.99,14.99,0.0
8949,Yukon Charlie's,4,136.0,4.091454696012739,3.8,2.0,26.59,44.52,31.0725,8.965000000000002
8950,Marsrut,4,99.0,4.091426261200098,3.975,3.0,8.99,9.99,9.323333333333332,0.5773502691896258
8951,JERYAQTQ,4,388.0,4.0912179499607175,3.8,3.0,8.99,29.99,15.275714285714285,10.078265156832725
8952,Badgley Mischka,5,212.0,4.091185895244984,3.84,4.0,11.99,16.99,13.99,2.1081851067789197
8953,HiRudolph,2,79.0,4.09112565098361,4.15,,,,,
8954,Wolf Designs,19,166.0,4.091069990062107,4.405263157894737,2.0,41.6,736.75,389.175,491.5452789418285
8955,JGFinds,18,278.0,4.090793792572792,3.894444444444444,,,,,
8956,BCC,4,38.0,4.090265532963724,4.225,2.0,3.99,3.99,3.99,0.0
8957,Elizabeth Jewelry,28,63.0,4.090234331264336,3.8,,,,,
8958,Jxlepe,5,776.0,4.090230854742399,4.08,4.0,9.99,24.99,23.456666666666663,3.7771241264574114
8959,Derivative,3,53.0,4.090197240189026,4.0,,,,,
8960,kilofly,5,446.0,4.090108558367125,3.96,2.0,10.2,13.99,12.094999999999999,2.6799347006970153
8961,Sure Foot,2,32.0,4.089807593914218,4.0,1.0,17.95,17.95,17.95,0.0
8962,L7 Enterprises,25,149.0,4.08964997469674,4.448,6.0,39.99,749.99,204.99,276.89348132449777
8963,BootiUSA,2,80.0,4.089471413276421,4.0,,,,,
8964,Vipolish,2,39.0,4.089463226483443,4.050000000000001,2.0,8.9,11.69,10.76,1.6108072510390554
8965,Abien,3,65.0,4.089180758258926,3.6666666666666665,,,,,
8966,Topwatchparts,5,79.0,4.089108616761845,3.5200000000000005,5.0,25.8,36.8,30.125,3.799154041174352
8967,Sweet Carolina K,8,738.0,4.089028647931196,4.0375,2.0,18.97,18.97,18.97,0.0
8968,Items 4 U!,3,39.0,4.089001647546676,3.9666666666666655,,,,,
8969,KEMANI,6,72.0,4.088983538839367,4.066666666666666,1.0,8.19,8.19,8.19,0.0
8970,Silverly,21,355.0,4.0889718659064025,3.552380952380952,12.0,27.91,122.85,55.4675,29.896878865679124
8971,redrain,2,114.0,4.0889312516115295,3.95,2.0,14.69,14.99,14.930000000000001,0.13416407864998733
8972,Well Pack Box,4,115.0,4.088856811031357,4.2,,,,,
8973,PICKBEAU,5,170.0,4.088814678451004,4.0,1.0,13.59,13.59,13.59,0.0
8974,Memolome,6,275.0,4.088783136571075,4.1000000000000005,3.0,10.99,11.99,11.532857142857143,0.41173269183271005
8975,FERRISA,2,31.0,4.088759700017149,4.35,,,,,
8976,QJBMEI,10,151.0,4.0886313392288365,4.19,2.0,39.99,45.0,41.42142857142857,2.4446296827360747
8977,Rivertree,28,7401.0,4.088556488133684,4.060714285714286,3.0,4.99,7.99,6.99,1.3333333333333333
8978,CC SKYE,9,49.0,4.088530989822423,3.488888888888889,,,,,
8979,S SIVERY,2,65.0,4.0884986244401365,3.85,,,,,
8980,Paxuan,7,108.0,4.088458171822596,4.1,1.0,11.19,11.19,11.19,0.0
8981,KoTTIYA,4,40.0,4.08837987715041,3.775,3.0,12.99,23.99,17.323333333333334,5.859465277082313
8982,ROSI AUDIO PRO,2,66.0,4.088343234482188,4.05,2.0,15.99,21.99,18.99,3.1333978072025612
8983,Yoke Style,8,1341.0,4.0883204983045776,4.0,8.0,12.99,32.99,21.578235294117647,7.148289250980706
8984,Foxloly,3,38.0,4.08825272594688,4.033333333333334,,,,,
8985,Celsius,2,50.0,4.088248231937705,4.05,2.0,9.99,15.1,12.545,3.6133156518632576
8986,AmyChic,2,44.0,4.088069328757351,4.2,2.0,9.25,15.79,12.52,4.624478348960021
8987,YD,3,32.0,4.088023751290898,3.8333333333333335,,,,,
8988,lukhidiamond,8,42.0,4.087887863351711,4.1875,6.0,22.0,111.0,46.333333333333336,33.577770424295096
8989,Jrooupmy,7,317.0,4.087886305458295,4.057142857142857,2.0,14.99,18.95,16.97,2.800142853498727
8990,Top WH,2,38.0,4.087757572624104,4.0,,,,,
8991,Leighelena,14,32.0,4.087713275936651,4.007142857142857,,,,,
8992,Paylak,14,384.0,4.087492237224399,4.085714285714285,6.0,12.98,89.95,29.66857142857143,27.508866709100317
8993,Bling culture,3,35.0,4.087438051720635,4.366666666666666,,,,,
8994,Flowmist,2,33.0,4.0871497449592615,4.0,2.0,12.99,12.99,12.99,0.0
8995,Ursumy,8,56.0,4.087109378839412,3.8375,2.0,9.66,11.66,10.66,1.4142135623730951
8996,Shecina,4,91.0,4.086993835813196,4.075,4.0,8.99,13.99,12.545555555555556,1.8104634152000363
8997,SUNSCSC,24,2306.0,4.086884313035767,3.7541666666666655,1.0,9.99,9.99,9.99,0.0
8998,ESRICH,4,3149.0,4.086825478270046,3.9,1.0,11.99,11.99,11.99,0.0
8999,TRUSUPER,14,214.0,4.086800453108471,3.378571428571429,,,,,
9000,BLU MONACO,4,73.0,4.08680017351222,3.85,,,,,
9001,Fuyo,2,207.0,4.086737458639265,3.95,2.0,6.99,6.99,6.989999999999999,0.0
9002,SING F LTD,3,55.0,4.086735464898879,3.933333333333333,1.0,14.89,14.89,14.89,0.0
9003,Ximimark,2,607.0,4.086498909208718,4.0,2.0,6.99,8.99,7.99,1.4142135623730951
9004,Westmon Works,4,30.0,4.086358320585223,3.6,2.0,9.96,11.94,10.95,1.4000714267493626
9005,LINGSAI,5,54.0,4.086164628182279,4.0600000000000005,,,,,
9006,Minxwinx,30,165.0,4.086050730308116,3.353333333333333,,,,,
9007,Vince Camuto,24,97.0,4.086029678208367,4.316666666666666,,,,,
9008,Jo & Po,2,40.0,4.086002421171623,4.0,,,,,
9009,MartinMuchly,2,83.0,4.085969861474121,3.85,1.0,9.98,9.98,9.98,0.0
9010,Jrhncy,3,60.0,4.085949425069571,3.9,,,,,
9011,BEITEPACK,2,60.0,4.085894423537109,4.35,,,,,
9012,JIGAL,6,42.0,4.085857288184331,3.883333333333333,,,,,
9013,Navor,3,40.0,4.085854925207175,4.5,1.0,8.95,8.95,8.95,0.0
9014,MASOP VOGU,6,173.0,4.085750794331978,3.933333333333333,1.0,26.99,26.99,26.99,0.0
9015,New Horizons Production,5,95.0,4.085742929573224,3.88,,,,,
9016,TRUMIUM,3,85.0,4.085652198194056,4.0,3.0,15.99,15.99,15.99,0.0
9017,Lori Leigh Designs,6,48.0,4.085598360951843,4.016666666666667,1.0,21.0,21.0,21.0,0.0
9018,Jecanori,6,878.0,4.085374852025733,3.5666666666666664,5.0,6.99,35.99,18.49,8.992059989632123
9019,Alchemy Gothic,10,71.0,4.085324081284869,4.0,4.0,32.11,37.57,34.0275,2.5019242594451203
9020,Gadblesjew,15,1011.0,4.085282552035456,3.986666666666667,,,,,
9021,GlitZ JewelZ,12,47.0,4.085229992077748,3.7916666666666665,,,,,
9022,Chamilia,12,33.0,4.085195886214048,3.8083333333333336,7.0,24.0,90.0,52.272000000000006,23.591931200683376
9023,PriceRock,102,258.0,4.085088852316731,3.7401960784313726,1.0,129.49,129.49,129.49,0.0
9024,LocketNecklace@JewelryDesign88,4,63.0,4.08507322796284,4.5,1.0,12.95,12.95,12.95,0.0
9025,JNX,79,1351.0,4.0850387218406645,4.027848101265823,30.0,9.99,21.99,16.467272727272725,1.9348533549820799
9026,The Vatican Library Collection,13,90.0,4.084903235695748,3.9384615384615382,,,,,
9027,Kabber,4,654.0,4.084875704177936,4.025,1.0,11.99,11.99,11.99,0.0
9028,Memorial jewelry,5,200.0,4.084771816892122,4.1,4.0,16.28,18.68,17.628888888888888,0.6554472603582312
9029,Numblartd,3,579.0,4.08474803077934,3.9333333333333336,3.0,9.67,11.99,10.443333333333333,1.3394526245199319
9030,LCRUNONE,2,47.0,4.084742884318904,4.0,,,,,
9031,NMII,3,882.0,4.08447574602667,3.9,1.0,43.0,43.0,43.0,0.0
9032,PHASSION,5,234.0,4.084464346160823,3.12,,,,,
9033,Aliglow,3,72.0,4.084404635670213,3.9,,,,,
9034,COLOZA,2,42.0,4.084316099187865,4.0,,,,,
9035,UPSTORE,7,79.0,4.084262962273452,3.557142857142857,6.0,7.57,21.76,11.967142857142857,5.839916421450209
9036,ZITULRY,7,194.0,4.084237177591486,4.128571428571428,4.0,8.69,11.96,10.234285714285715,1.5971313569736756
9037,The Bradford Exchange,6,47.0,4.08407479173543,4.516666666666667,,,,,
9038,Spakon,2,60.0,4.084028326671011,3.6,1.0,24.99,24.99,24.99,0.0
9039,TRG the One,8,157.0,4.0839287068216645,3.925,7.0,7.69,15.97,10.693000000000001,2.8248581085309983
9040,Covanlumci,3,83.0,4.083894578298924,4.033333333333333,,,,,
9041,MESINYA,6,42.0,4.083533539519011,4.066666666666666,4.0,14.99,16.99,15.99,1.1547005383792501
9042,LaurDIY,4,30.0,4.083522008747339,3.45,1.0,7.44,7.44,7.44,0.0
9043,Ashi's Collection,3,55.0,4.083485720576209,3.733333333333333,1.0,9.99,9.99,9.99,0.0
9044,Mooinn,4,861.0,4.083387909937322,4.074999999999999,,,,,
9045,Aularso,14,208.0,4.08337987998784,4.035714285714286,8.0,9.66,12.66,11.326666666666666,1.0000000000000002
9046,ROBERT MATTHEW,7,113.0,4.082865198689697,4.071428571428571,4.0,26.99,27.99,27.49,0.5773502691896257
9047,Prometis,2,44.0,4.0826946357419445,4.0,,,,,
9048,FenFang,12,2599.0,4.082487888313026,4.133333333333333,12.0,12.99,24.98,19.025074626865674,3.2042728921041856
9049,ZKXXJ,26,158.0,4.0824583360724604,3.55,22.0,3.98,18.98,10.98375,3.377138271262491
9050,The Amritsar Store,3,37.0,4.082161067468685,4.666666666666667,,,,,
9051,Jessie,2,42.0,4.082049059248312,3.75,,,,,
9052,Cabochon,4,56.0,4.082011335359558,3.7,2.0,6.99,7.86,7.425000000000001,0.6151828996322961
9053,LOKHO,3,82.0,4.0818747093493215,4.233333333333333,,,,,
9054,CONHENCI,3,185.0,4.081777078423515,4.066666666666666,1.0,22.99,22.99,22.99,0.0
9055,Adecco LLC,2,52.0,4.081417950784998,3.75,,,,,
9056,Wowanoo,11,332.0,4.0811960030666095,4.2,2.0,9.89,13.89,11.223333333333334,2.3094010767585034
9057,Tejvij And Sons,25,1112.0,4.081172229560516,4.136,25.0,11.99,51.99,23.296666666666667,11.409709364708414
9058,SteriShoe,2,385.0,4.081083887095591,4.1,,,,,
9059,Gersoniel,2,83.0,4.08107306094201,4.1,2.0,13.99,17.99,15.989999999999998,2.828427124746188
9060,BJ Display,8,335.0,4.081071643811627,3.825,1.0,26.99,26.99,26.99,0.0
9061,UK Sreema,2,167.0,4.080978871708292,4.05,,,,,
9062,AJ's Collection,6,101.0,4.080663272600874,3.9,5.0,25.8,52.44,36.77230769230769,8.06345475364639
9063,Colrov,7,1060.0,4.080594807667593,3.7571428571428567,,,,,
9064,ChubbyChicoCharms,240,1626.0,4.080516685765657,4.085,227.0,9.99,39.99,22.125066079295152,3.5475538587271593
9065,SilverLuxe,15,119.0,4.080456096319892,3.8,,,,,
9066,fytease,5,149.0,4.080416716929987,3.98,5.0,4.99,5.99,5.605384615384616,0.5063696835418335
9067,Wecoe,4,158.0,4.080380818335113,3.9,,,,,
9068,Wixwara,6,122.0,4.080277104407847,4.183333333333334,,,,,
9069,The Beach Star,5,338.0,4.0801567886339445,3.9,,,,,
9070,Art Attack,15,230.0,4.079985859923944,3.9133333333333336,9.0,4.87,8.97,6.503333333333334,1.267872233310597
9071,Lily & Ally,3,35.0,4.079746472288586,4.033333333333333,1.0,40.0,40.0,40.0,0.0
9072,KUNSIR,10,1979.0,4.0796404059227225,3.76,6.0,9.99,16.99,16.593833333333333,1.244633349682245
9073,Sonateomber,3,62.0,4.079614013874908,3.9666666666666655,3.0,11.99,13.99,12.99,0.8660254037844388
9074,Ewanda store,2,31.0,4.079575503460446,4.0,1.0,11.99,11.99,11.99,0.0
9075,iF YOU,3,547.0,4.079508004912051,4.066666666666666,2.0,11.99,16.99,13.24,2.499999999999999
9076,Ecloud Shop,2,52.0,4.079095007569653,3.85,1.0,1.0,1.0,1.0,0.0
9077,LGU,9,37.0,4.078808561149852,3.922222222222222,8.0,27.99,56.99,39.66875,10.399434651529315
9078,Chaukra,5,147.0,4.078590860882766,4.1,5.0,9.99,14.99,11.39,2.1908902300206643
9079,Steel Navel Body Jewelry,5,47.0,4.07845136422258,3.86,5.0,2.1,28.5,14.23,12.78336810077845
9080,Addmluck,7,119.0,4.078402360897499,3.685714285714286,1.0,16.99,16.99,16.99,0.0
9081,Cents of Style,19,267.0,4.0783591196904165,4.21578947368421,,,,,
9082,SAILIMUE,6,182.0,4.077891067141045,4.266666666666667,2.0,14.99,15.99,15.74,0.5
9083,COSYDAYS,6,67.0,4.077839734202279,3.966666666666667,1.0,9.66,9.66,9.66,0.0
9084,KATGI,9,40.0,4.077598568288147,4.222222222222222,8.0,10.0,15.0,11.1125,1.8785917978254727
9085,Thaiheritage,3,32.0,4.077447655302115,3.633333333333333,2.0,25.99,35.95,30.97,7.042783540618015
9086,PengZhang,4,186.0,4.077076824222231,3.675,4.0,13.88,23.17,16.9525,4.0547353269268465
9087,OUMILAN,2,32.0,4.076985719381214,4.05,,,,,
9088,Sublime Gifts,27,505.0,4.076899443719189,4.2444444444444445,15.0,7.95,16.99,9.43,2.3255106965997805
9089,SEEKAVAN,3,78.0,4.076787876046092,4.0,,,,,
9090,YunKo,2,34.0,4.076493163707402,3.95,,,,,
9091,SOMUNS,13,120.0,4.07644364035127,3.876923076923077,,,,,
9092,Hasbro,2,45.0,4.076442978659865,4.15,,,,,
9093,LIKGREAT,23,1283.0,4.076400268028526,3.904347826086956,11.0,13.88,18.98,16.715999999999998,1.893383215305344
9094,GOLDEECE,6,135.0,4.076377871175159,3.9333333333333336,,,,,
9095,Fstrend,4,46.0,4.07629619050536,3.55,1.0,15.66,15.66,15.66,0.0
9096,Little Miss Twin Stars,38,243.0,4.076295768730567,3.728947368421052,15.0,14.68,39.5,25.895172413793105,5.619394744155317
9097,Acme Furniture,8,321.0,4.076292216299693,3.95,3.0,164.74,336.59,224.19833333333335,87.07451071735439
9098,YWSM,3,43.0,4.076220462676163,3.4333333333333336,1.0,5.99,5.99,5.99,0.0
